age 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
0 0.30720983442 0.28467674219 0.26432671007 0.24579738717 0.22880969491 0.21314998799 0.19863776081 0.18513587142 0.17252699118 0.160839044801722 0.150637954528979 0.140675721051216 0.130968923313937 0.121525735679185 0.112362276905246 0.103490704931649 0.0949148583500901 0.0865870040974251 0.0773432054455462 0.0682044255119607 0.059112933295936 0.0501269286532138 0.0413258368676281 0.0328415585127142 0.0248646794056278
1 0.107746530105799 0.0962152791918662 0.0861676208292843 0.0772986560425705 0.0693864236507153 0.0622673177135729 0.055811593602127 0.049921972074722 0.044519082427949 0.0394215812104458 0.0345255515843532 0.0300706246739828 0.0260038812325653 0.0222755227979608 0.0188452467348649 0.0156768687688008 0.0127368101488405 0.00998003552536579 0.00774823493042888 0.00589196480809621 0.00431806089192464 0.0030203475088989 0.00198890937806677 0.00121047269600853 0.000663865087789259
2 0.107746530105799 0.0962152791918663 0.0861676208292843 0.0772986560425706 0.0693864236507154 0.0622673177135729 0.055811593602127 0.049921972074722 0.044519082427949 0.0394215812104458 0.0345255515843532 0.0300706246739828 0.0260038812325653 0.0222755227979609 0.0188452467348649 0.0156768687688008 0.0127368101488405 0.00998003552536578 0.00774823493042888 0.0058919648080962 0.00431806089192463 0.0030203475088989 0.00198890937806676 0.00121047269600852 0.000663865087789256
3 0.107746530105799 0.0962152791918662 0.0861676208292843 0.0772986560425706 0.0693864236507154 0.0622673177135729 0.055811593602127 0.049921972074722 0.0445190824279489 0.0394215812104458 0.0345255515843532 0.0300706246739828 0.0260038812325653 0.0222755227979609 0.0188452467348649 0.0156768687688008 0.0127368101488405 0.00998003552536579 0.00774823493042888 0.00589196480809621 0.00431806089192463 0.0030203475088989 0.00198890937806676 0.00121047269600852 0.000663865087789259
4 0.107746530105799 0.0962152791918662 0.0861676208292843 0.0772986560425705 0.0693864236507153 0.0622673177135729 0.055811593602127 0.049921972074722 0.044519082427949 0.0394215812104458 0.0345255515843532 0.0300706246739828 0.0260038812325653 0.0222755227979608 0.0188452467348649 0.0156768687688008 0.0127368101488405 0.00998003552536579 0.00774823493042888 0.00589196480809621 0.00431806089192463 0.0030203475088989 0.00198890937806677 0.00121047269600853 0.000663865087789259
5 0.018731760595316 0.0169069181830743 0.0152704351796679 0.0137897714250905 0.0124400675948064 0.0112023771619006 0.0100608860613242 0.00900357265157721 0.0080202475290977 0.00698932734506949 0.00608281849842214 0.00525697221404531 0.00450190907883364 0.00380818238063624 0.00316805792808449 0.0025745819951806 0.00202133465297162 0.0015139270538778 0.00118316111315996 0.000875367037426403 0.000621440982922631 0.000418775819634643 0.000263839816356801 0.000152264849240796 7.8265816527787e-05
6 0.018731760595316 0.0169069181830742 0.0152704351796679 0.0137897714250903 0.0124400675948064 0.0112023771619007 0.0100608860613242 0.00900357265157721 0.0080202475290977 0.00698932734506955 0.00608281849842214 0.00525697221404531 0.00450190907883364 0.00380818238063627 0.00316805792808449 0.00257458199518063 0.00202133465297162 0.0015139270538778 0.00118316111315997 0.000875367037426403 0.000621440982922631 0.000418775819634629 0.000263839816356801 0.000152264849240796 7.82658165277835e-05
7 0.0187317605953159 0.0169069181830743 0.0152704351796681 0.0137897714250905 0.0124400675948064 0.0112023771619007 0.0100608860613242 0.00900357265157727 0.00802024752909775 0.00698932734506949 0.00608281849842214 0.00525697221404536 0.00450190907883364 0.00380818238063624 0.00316805792808451 0.0025745819951806 0.00202133465297162 0.00151392705387777 0.00118316111315996 0.000875367037426417 0.000621440982922645 0.000418775819634643 0.000263839816356808 0.000152264849240796 7.8265816527787e-05
8 0.018731760595316 0.0169069181830742 0.0152704351796679 0.0137897714250903 0.0124400675948064 0.0112023771619006 0.0100608860613242 0.00900357265157721 0.0080202475290977 0.00698932734506955 0.00608281849842214 0.00525697221404531 0.00450190907883364 0.00380818238063627 0.00316805792808449 0.00257458199518063 0.00202133465297162 0.0015139270538778 0.00118316111315997 0.000875367037426403 0.000621440982922631 0.000418775819634629 0.000263839816356801 0.000152264849240796 7.82658165277835e-05
9 0.018731760595316 0.0169069181830743 0.0152704351796679 0.0137897714250905 0.0124400675948064 0.0112023771619007 0.0100608860613242 0.00900357265157721 0.0080202475290977 0.00698932734506949 0.00608281849842214 0.00525697221404531 0.00450190907883364 0.00380818238063624 0.00316805792808449 0.0025745819951806 0.00202133465297162 0.0015139270538778 0.00118316111315996 0.000875367037426403 0.000621440982922631 0.000418775819634643 0.000263839816356801 0.000152264849240796 7.8265816527787e-05
