age 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
37 0.0255590332279559 0.023345884809141 0.0213763118168162 0.0196062422058167 0.018002723240726 0.016540156926891 0.0151987937407071 0.0139617203961396 0.0128163431423454 0.0117515473416198 0.0107582012628536 0.00983022456527204 0.00904838264730919 0.00829571225366131 0.00755435298241926 0.00682760825498528 0.00611830077123622 0.00542994818473526 0.00476573200558179 0.00412798229317592 0.00351826821397855 0.00292828566138184 0.00228679286377848 0.00168294366250698 0.00114027433265124
38 0.0255590332279561 0.0233458848091408 0.021376311816816 0.0196062422058169 0.0180027232407262 0.0165401569268909 0.0151987937407071 0.0139617203961397 0.0128163431423455 0.0117515473416198 0.0107582012628535 0.00983022456527204 0.00904838264730925 0.00829571225366125 0.00755435298241926 0.00682760825498534 0.00611830077123628 0.00542994818473526 0.00476573200558179 0.00412798229317595 0.00351826821397857 0.00292828566138185 0.00228679286377847 0.00168294366250698 0.00114027433265124
39 0.0255590332279561 0.023345884809141 0.0213763118168162 0.0196062422058167 0.018002723240726 0.016540156926891 0.0151987937407071 0.0139617203961396 0.0128163431423454 0.0117515473416198 0.0107582012628535 0.00983022456527204 0.00904838264730925 0.00829571225366131 0.00755435298241926 0.00682760825498534 0.00611830077123622 0.00542994818473523 0.00476573200558176 0.00412798229317595 0.00351826821397855 0.00292828566138184 0.00228679286377848 0.00168294366250698 0.00114027433265124
40 0.0308515097804851 0.0281607555298113 0.0257706644947085 0.0236262483647349 0.0216864867097185 0.0199195910770934 0.0183010719413845 0.0168100302410252 0.0154308979062672 0.0141499789017979 0.0129560337813981 0.0118415430984918 0.0108787999744773 0.0100003640495119 0.00913182812106696 0.00827722307864207 0.00744010680178797 0.00662494508896793 0.00583588765298354 0.00507612896911833 0.00434798085525216 0.00364192508811646 0.00292923552881404 0.00218849784762055 0.0015116281395526
41 0.0308515097804851 0.0281607555298113 0.0257706644947085 0.0236262483647349 0.0216864867097185 0.0199195910770933 0.0183010719413844 0.0168100302410252 0.0154308979062672 0.0141499789017979 0.0129560337813981 0.0118415430984917 0.0108787999744773 0.0100003640495118 0.00913182812106696 0.00827722307864207 0.00744010680178802 0.00662494508896796 0.00583588765298357 0.00507612896911833 0.00434798085525219 0.00364192508811646 0.00292923552881406 0.00218849784762054 0.0015116281395526
42 0.0308515097804853 0.0281607555298115 0.0257706644947087 0.0236262483647346 0.0216864867097185 0.0199195910770933 0.0183010719413845 0.0168100302410252 0.0154308979062673 0.0141499789017978 0.012956033781398 0.0118415430984918 0.0108787999744773 0.0100003640495119 0.0091318281210669 0.00827722307864207 0.00744010680178797 0.00662494508896796 0.00583588765298354 0.00507612896911833 0.00434798085525216 0.00364192508811644 0.00292923552881404 0.00218849784762054 0.00151162813955261
43 0.0308515097804851 0.0281607555298113 0.0257706644947085 0.0236262483647349 0.0216864867097185 0.0199195910770935 0.0183010719413844 0.0168100302410252 0.0154308979062672 0.0141499789017979 0.0129560337813981 0.0118415430984917 0.0108787999744773 0.0100003640495119 0.00913182812106696 0.00827722307864207 0.00744010680178802 0.00662494508896791 0.00583588765298357 0.00507612896911833 0.00434798085525219 0.00364192508811647 0.00292923552881406 0.00218849784762055 0.0015116281395526
44 0.0308515097804851 0.0281607555298113 0.0257706644947085 0.0236262483647349 0.0216864867097185 0.0199195910770933 0.0183010719413845 0.0168100302410252 0.0154308979062672 0.0141499789017979 0.0129560337813981 0.0118415430984918 0.0108787999744773 0.0100003640495118 0.00913182812106696 0.00827722307864207 0.00744010680178797 0.00662494508896796 0.00583588765298354 0.00507612896911833 0.00434798085525216 0.00364192508811644 0.00292923552881404 0.00218849784762055 0.0015116281395526
45 0.0369626335950247 0.0337393470559611 0.0308823179332002 0.0283237422444325 0.0260131765255901 0.0239116391052163 0.0219891516224024 0.0202202309848642 0.0185858884487952 0.0170694772666366 0.0156573549947904 0.0143403495065258 0.0131610816306909 0.0121701007237058 0.0111830768050221 0.010204880082752 0.00924003994325848 0.00829432748824636 0.00737333520182384 0.00648167728412603 0.00562300096939879 0.00488576601843465 0.00402005745381851 0.00309282710414693 0.00221753791807471
46 0.0369626335950247 0.0337393470559611 0.0308823179332 0.0283237422444323 0.0260131765255899 0.0239116391052163 0.0219891516224023 0.0202202309848642 0.0185858884487951 0.0170694772666365 0.0156573549947904 0.0143403495065258 0.0131610816306909 0.0121701007237058 0.0111830768050221 0.010204880082752 0.00924003994325853 0.00829432748824636 0.00737333520182386 0.00648167728412603 0.00562300096939876 0.00488576601843462 0.00402005745381853 0.00309282710414694 0.0022175379180747
47 0.0369626335950249 0.0337393470559609 0.0308823179332002 0.0283237422444325 0.0260131765255901 0.0239116391052165 0.0219891516224023 0.0202202309848641 0.0185858884487952 0.0170694772666366 0.0156573549947905 0.0143403495065259 0.0131610816306908 0.0121701007237058 0.0111830768050221 0.010204880082752 0.00924003994325848 0.0082943274882463 0.00737333520182384 0.006481677284126 0.00562300096939879 0.00488576601843465 0.00402005745381851 0.00309282710414693 0.00221753791807471
48 0.0369626335950247 0.0337393470559611 0.0308823179332 0.0283237422444323 0.0260131765255899 0.0239116391052163 0.0219891516224024 0.0202202309848642 0.0185858884487951 0.0170694772666365 0.0156573549947904 0.0143403495065258 0.0131610816306909 0.0121701007237058 0.0111830768050221 0.010204880082752 0.00924003994325853 0.00829432748824636 0.00737333520182384 0.00648167728412603 0.00562300096939876 0.00488576601843462 0.00402005745381853 0.00309282710414694 0.0022175379180747
