age 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
0 0.41950233962 0.3838547908 0.35173705424 0.32256499366 0.29588392678 0.27134024502 0.24864078486 0.22756029634 0.20790200938 0.18950271236 0.17223743238 0.1559784083 0.140154546632332 0.125116541531765 0.111944221283303 0.0991470163728088 0.086762452329131 0.0748130317362653 0.0633286669946649 0.0523167313801631 0.0413192495839352 0.0309799581965997 0.02160618749955 0.0134700892786243 0.00710633282817896
1 0.0725111566382625 0.0651369882074045 0.0586392645909322 0.0528518931400149 0.0476500319575968 0.0429390196454053 0.0386430709328434 0.0347044507967999 0.0310744959769742 0.0277135890891597 0.0245912150501127 0.0216779852970139 0.0183457380593032 0.0154767621009765 0.0131171351007759 0.010946301993162 0.00894423516490514 0.0070894177552903 0.00536347103459122 0.00374742661534501 0.00243243337396969 0.00154815836695363 0.000867829088251462 0.000406538557564666 0.00014575553405429
2 0.0725111566382624 0.0651369882074046 0.0586392645909322 0.0528518931400149 0.0476500319575967 0.0429390196454053 0.0386430709328435 0.0347044507967999 0.0310744959769742 0.0277135890891597 0.0245912150501128 0.0216779852970139 0.0183457380593032 0.0154767621009765 0.013117135100776 0.010946301993162 0.00894423516490514 0.0070894177552903 0.0053634710345912 0.00374742661534501 0.00243243337396969 0.00154815836695363 0.000867829088251462 0.000406538557564665 0.00014575553405429
3 0.0725111566382625 0.0651369882074045 0.0586392645909322 0.0528518931400149 0.0476500319575968 0.0429390196454053 0.0386430709328434 0.0347044507967998 0.0310744959769743 0.0277135890891597 0.0245912150501127 0.0216779852970139 0.0183457380593032 0.0154767621009765 0.0131171351007759 0.010946301993162 0.00894423516490514 0.0070894177552903 0.0053634710345912 0.003747426615345 0.00243243337396969 0.00154815836695363 0.000867829088251462 0.000406538557564665 0.000145755534054291
4 0.0725111566382625 0.0651369882074045 0.0586392645909321 0.0528518931400149 0.0476500319575968 0.0429390196454053 0.0386430709328434 0.0347044507967999 0.0310744959769742 0.0277135890891597 0.0245912150501128 0.0216779852970139 0.0183457380593032 0.0154767621009765 0.0131171351007759 0.010946301993162 0.00894423516490514 0.0070894177552903 0.00536347103459122 0.00374742661534501 0.00243243337396969 0.00154815836695363 0.000867829088251462 0.000406538557564666 0.00014575553405429
5 0.0138981940965269 0.01264295661935 0.0115174532672792 0.0104995990513822 0.00957231197102727 0.00872236442772228 0.00793886864001147 0.00721346337178622 0.00653890292159534 0.00590919941902982 0.00531975444285155 0.00476593807835994 0.00417671233542307 0.00366116408176349 0.00321723336256861 0.00279238415085711 0.00238678141408912 0.00200002474593154 0.00163194192606628 0.00128168587089322 0.000962997864050912 0.000691022699498156 0.000451568604358115 0.000258558409241026 0.000121597339756435
6 0.0138981940965269 0.01264295661935 0.0115174532672792 0.0104995990513822 0.00957231197102716 0.00872236442772217 0.00793886864001152 0.00721346337178627 0.00653890292159534 0.00590919941902988 0.00531975444285155 0.00476593807835994 0.00417671233542307 0.00366116408176352 0.00321723336256861 0.00279238415085711 0.00238678141408912 0.00200002474593154 0.00163194192606629 0.00128168587089322 0.000962997864050912 0.000691022699498156 0.000451568604358115 0.000258558409241028 0.000121597339756436
7 0.0138981940965269 0.0126429566193499 0.0115174532672792 0.0104995990513823 0.00957231197102727 0.00872236442772228 0.00793886864001147 0.00721346337178622 0.0065389029215954 0.00590919941902982 0.00531975444285155 0.00476593807836 0.0041767123354231 0.00366116408176349 0.00321723336256864 0.00279238415085714 0.00238678141408915 0.00200002474593154 0.00163194192606628 0.00128168587089322 0.000962997864050912 0.000691022699498156 0.000451568604358111 0.000258558409241028 0.000121597339756436
8 0.0138981940965269 0.01264295661935 0.0115174532672792 0.0104995990513822 0.00957231197102716 0.00872236442772217 0.00793886864001152 0.00721346337178627 0.00653890292159534 0.00590919941902988 0.00531975444285155 0.00476593807835994 0.00417671233542307 0.00366116408176352 0.00321723336256861 0.00279238415085711 0.00238678141408912 0.00200002474593154 0.00163194192606629 0.00128168587089322 0.000962997864050912 0.000691022699498156 0.000451568604358115 0.000258558409241024 0.000121597339756434
9 0.0138981940965269 0.01264295661935 0.0115174532672792 0.0104995990513822 0.00957231197102727 0.00872236442772228 0.00793886864001147 0.00721346337178622 0.00653890292159534 0.00590919941902982 0.00531975444285155 0.00476593807835994 0.00417671233542307 0.00366116408176349 0.00321723336256861 0.00279238415085711 0.00238678141408912 0.00200002474593154 0.00163194192606628 0.00128168587089322 0.000962997864050912 0.000691022699498156 0.000451568604358115 0.000258558409241028 0.000121597339756436
