randomSeed,temperature_annualMaxAt2m,temperature_annualMinAt2m,temperature_meanDailyFluctuation,temperature_dailyLowerDeviation,temperature_dailyUpperDeviation,solar_annualMax,solar_annualMin,solar_meanDailyFluctuation,CO2_annualMin,CO2_annualMax,CO2_meanDailyFluctuation,precipitation_yearlyMean,precipitation_yearlySd,precipitation_dailyCum_nSamples,precipitation_dailyCum_maxSampleSize,precipitation_dailyCum_plateauValue_yearlyMean,precipitation_dailyCum_plateauValue_yearlySd,precipitation_dailyCum_inflection1_yearlyMean,precipitation_dailyCum_inflection1_yearlySd,precipitation_dailyCum_rate1_yearlyMean,precipitation_dailyCum_rate1_yearlySd,precipitation_dailyCum_inflection2_yearlyMean,precipitation_dailyCum_inflection2_yearlySd,precipitation_dailyCum_rate2_yearlyMean,precipitation_dailyCum_rate2_yearlySd,currentYear,currentDayOfYear,precipitation_yearTotal,meanARID,elevation,DC,z,CN,FC,WHC,albedo,crop,T_sum,HI,I_50A,I_50B,T_base,T_opt,RUE,I_50maxH,I_50maxW,T_heat,T_extreme,S_CO2,S_water,sowingDay,harvestDay,meanARID_grow,yield
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 0, 365, 781.323749033457, 0.7540825855366071, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'tomato 2', 2300, 0.5, 550, 300, 6, 26, 1, 100, 5, 32, 45, 0.07, 2.5, 120, 270, 0.7623399195120553, 67.4982145034689
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 0, 365, 781.323749033457, 0.7540825855366071, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'sweetcorn', 1900, 0.4, 500, 250, 8, 27, 1.7, 100, 5, 34, 50, 0.01, 2, 105, 275, 0.7723170430979805, 93.32501336348624
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 0, 365, 781.323749033457, 0.7540825855366071, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'greenbean', 1600, 0.45, 370, 300, 5, 27, 0.86, 100, 10, 32, 45, 0.07, 0.4, 160, 260, 0.7249151964782184, 356.48920887121756
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 0, 365, 781.323749033457, 0.7540825855366071, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'carrot', 2450, 0.7, 550, 250, 4, 22, 1, 100, 5, 32, 45, 0.07, 2, 150, 225, 0.8679915773384514, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 0, 365, 781.323749033457, 0.7540825855366071, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'cotton', 4600, 0.4, 680, 200, 11, 28, 0.85, 40, 10, 35, 50, 0.09, 1.2, 130, 355, 0.7038205621960459, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'wheat 1', 2200, 0.36, 480, 200, 0, 15, 1.24, 100, 25, 34, 45, 0.08, 0.4, 330, 105, 0.5247193588433084, 385.44443832773226
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'wheat 2', 2150, 0.34, 280, 50, 0, 15, 1.24, 100, 25, 34, 45, 0.08, 0.4, 330, 105, 0.5247193588433084, 396.9881914146431
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'rice', 2300, 0.47, 850, 200, 9, 26, 1.24, 100, 10, 34, 50, 0.08, 1, 190, 330, 0.558907051222661, 335.893222228359
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'maize', 2050, 0.5, 500, 50, 8, 28, 2.1, 100, 12, 34, 50, 0.01, 1.2, 105, 275, 0.8201511980123132, 223.4333207277265
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'soybean 1', 2500, 0.35, 680, 300, 6, 27, 0.86, 120, 20, 36, 50, 0.07, 0.9, 150, 300, 0.7153209283118549, 211.50361345502756
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'soybean 2', 2350, 0.4, 600, 200, 6, 27, 0.86, 120, 20, 36, 50, 0.07, 0.9, 150, 300, 0.7153209283118549, 244.18479234790598
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'dry bean', 2700, 0.4, 450, 600, 5, 27, 0.8, 90, 20, 32, 45, 0.07, 0.9, 166, 266, 0.7875587062483608, 127.80626268423481
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'peanut', 3100, 0.35, 520, 550, 10, 28, 1.2, 100, 5, 36, 50, 0.07, 2, 150, 270, 0.7896003061568063, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 1', 2400, 0.85, 500, 350, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.8262916864899007, 1385.436716256658
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 2', 2700, 0.8, 690, 400, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.8262916864899007, 1242.681646703066
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 3', 2500, 0.45, 690, 500, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.8262916864899007, 699.0084262704746
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 4', 2400, 0.45, 690, 450, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.8262916864899007, 699.0084262704746
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 5', 2300, 0.9, 500, 400, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.8262916864899007, 1466.9329936835204
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 6', 2500, 0.9, 480, 400, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.8262916864899007, 1474.0786523727031
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'cassava', 5400, 0.65, 650, 300, 12, 28, 1.1, 100, 15, 38, 50, 0.07, 1, 76, 167, 0.8321449374309515, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'tomato 1', 2800, 0.68, 520, 400, 6, 26, 1, 100, 5, 32, 45, 0.07, 2.5, 120, 270, 0.8262916864899007, 56.20555533937348
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'tomato 2', 2300, 0.5, 550, 300, 6, 26, 1, 100, 5, 32, 45, 0.07, 2.5, 120, 270, 0.8262916864899007, 41.327614220127195
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'sweetcorn', 1900, 0.4, 500, 250, 8, 27, 1.7, 100, 5, 34, 50, 0.01, 2, 105, 275, 0.8201511980123132, 57.998246551929554
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'greenbean', 1600, 0.45, 370, 300, 5, 27, 0.86, 100, 10, 32, 45, 0.07, 0.4, 160, 260, 0.8129216491278322, 356.36587641729596
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'carrot', 2450, 0.7, 550, 250, 4, 22, 1, 100, 5, 32, 45, 0.07, 2, 150, 225, 0.9115182149141612, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 1, 365, 802.4540296470028, 0.6266322413410159, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'cotton', 4600, 0.4, 680, 200, 11, 28, 0.85, 40, 10, 35, 50, 0.09, 1.2, 130, 355, 0.6841747754054709, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'wheat 1', 2200, 0.36, 480, 200, 0, 15, 1.24, 100, 25, 34, 45, 0.08, 0.4, 330, 105, 0.6147875641818521, 377.0602056527248
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'wheat 2', 2150, 0.34, 280, 50, 0, 15, 1.24, 100, 25, 34, 45, 0.08, 0.4, 330, 105, 0.6147875641818521, 392.434684747189
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'rice', 2300, 0.47, 850, 200, 9, 26, 1.24, 100, 10, 34, 50, 0.08, 1, 190, 330, 0.6272477034842209, 266.92312662866027
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'maize', 2050, 0.5, 500, 50, 8, 28, 2.1, 100, 12, 34, 50, 0.01, 1.2, 105, 275, 0.7062438120267404, 545.5549000323031
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'soybean 1', 2500, 0.35, 680, 300, 6, 27, 0.86, 120, 20, 36, 50, 0.07, 0.9, 150, 300, 0.6289848761098393, 267.6652483232864
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'soybean 2', 2350, 0.4, 600, 200, 6, 27, 0.86, 120, 20, 36, 50, 0.07, 0.9, 150, 300, 0.6289848761098393, 310.6706677761247
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'dry bean', 2700, 0.4, 450, 600, 5, 27, 0.8, 90, 20, 32, 45, 0.07, 0.9, 166, 266, 0.5956231621694229, 193.68886514324853
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'peanut', 3100, 0.35, 520, 550, 10, 28, 1.2, 100, 5, 36, 50, 0.07, 2, 150, 270, 0.6356749818712947, 0
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 1', 2400, 0.85, 500, 350, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.6990984570680285, 1475.3687867182032
500, 37, 12.8, 2.2, 6.8, 7.9, 24.2, 9.2, 3.3, 245, 255, 1, 754.943622049589, 142.2, 200, 10, 0.23703019786534638, 0.1, 40, 5, 0.07, 0.02, 240, 20, 0.08, 0.02, 2, 365, 787.0272720914309, 0.7024031110777581, 200, 0.55, 400, 65, 0.21, 0.15, 0.23, 'potato 2', 2700, 0.8, 690, 400, 4, 22, 1.3, 50, 30, 34, 45, 0.1, 0.4, 120, 270, 0.6990984570680285, 1327.410979242698
