"export-world data (NetLogo 6.0.4)"
"land_05_withInitialEcologicalCommunity.nlogo"
"06/24/2020 22:36:06:194 +0100"

"RANDOM STATE"
"0 0 -1727483681 83 -0.5787624970986521 false -238239877 1152368455 1657340891 707988224 -723451530 1320828795 2108869138 -1549223523 825624537 -380839220 -456140905 -826074828 -2138076734 1033399638 -1355916450 1973318102 1652613676 1994506665 194184108 -1204109119 185994899 2092312011 -1687303674 -992923336 -174845077 817359915 -1067179880 473713930 71354250 272249764 -1258122611 -918648895 1336284759 290494647 -2118852273 340239073 -249675411 -1460214296 1641571026 -737394338 -73789193 2037501053 -975800518 -1159557693 61528955 189445482 1081494182 514334263 -1449973558 -1023488719 -718433038 -245974925 -330801423 -764918580 355068942 372686205 -1790095640 -1251220024 949929746 -444887666 -1367093130 601946745 582600460 -1064239610 958078546 -2127620728 -1006382315 -1466787237 -347421162 1577132965 541009470 1163625495 1585823682 -739193094 -1678598643 -1120053252 -289081957 756020251 -1513002838 1873524262 94014214 1308822353 823455724 -1201524858 343383449 -836361608 1705763966 -453676308 -979533524 1714593915 1585438972 1007737932 523180793 -188636854 13200576 1974443067 1555213398 606246671 -1147845381 -744568897 69824372 1727224306 -683557800 -1421550633 -474388548 -660332387 -878429832 37825843 1645171800 230555989 1815815991 1287246784 1844648906 -55928539 18625003 883218025 -1859939536 -1924149747 -704465020 973157681 872139985 -71749161 243053494 2115822414 -1250657719 884179028 -986846973 -380491585 1092466448 -43562918 1811345504 788895115 -228163919 -314512971 312387022 -709541784 1370716910 1174683741 1866501090 -766888204 -1469652651 -1252163890 -575481802 420255997 112274348 -961553357 1732899304 1693091255 269768030 -1134578130 -1980117988 -1783765145 -1628055095 -139784567 -2106737035 1840610515 1786432672 -2009564449 -1914740627 629981583 949177356 -1527956666 1516362066 2146125315 1378510395 1404785728 -1480980672 -362749864 1911204127 -1513883614 1967832556 -916363704 -2032045829 -867072956 -1329893044 -1577017162 238076509 -1639433524 -1384643804 -690751938 218932296 1806712060 537628608 -1138523797 200221842 -93507406 1329865551 1555919943 -1662666087 415105695 -1434567878 949656785 -1456467851 -1653585111 1146362297 -794027703 957757670 471168555 1159566492 199174150 -2143601074 487563768 2131833621 1972896810 2116001539 2109271677 -1898932665 258967116 363105403 -341252019 -742188141 -477340508 2035906895 1037663088 -829060904 1162733389 2102546722 964665621 1327345736 -1877638586 -2082117501 1292802029 -671671792 -501344797 -222733869 15237636 -726975557 336339577 -388442850 813497622 -187508365 76969706 1230972501 1522849790 478311725 -1451178107 -1437537163 950348644 -2053656004 -1552632202 -1589972768 -1282376934 -428629567 -491768567 1564676106 -390168413 -907271165 784873888 1481669291 2042341609 1130716428 1857144608 -1461297817 939449136 -1206861185 276244135 1012869164 -847009950 -582772590 -388604087 -1002399772 600907804 -1216853563 -1758553359 477697110 1872129800 482162556 941658213 -172509714 -386032980 834882010 68772195 1965418388 946606244 -1526667420 -526810506 513952602 -1426902533 -1198986061 2059417213 1436093576 -494378339 1266233003 -1818143338 1990848383 644809101 -950474018 279411646 599360633 1406311755 512258711 -1192589541 115335905 1628832496 -1036719501 269442162 -579203896 218793617 932060053 -382784639 -1068213884 -836033897 -1918294410 633041775 1709362776 1814473841 -1922345446 -270316665 -644361512 -1219222648 1201130291 1581035006 -1364878518 -153015120 -1097276033 2012764119 1138276628 321788989 42521116 155407724 1254359743 1129914899 2140297343 430883277 1616925602 -2009045270 907951325 2017534141 391055289 229932288 -868663019 2049591550 -807761520 -825716188 899561078 -1391548359 -1184013505 1532664988 -218409934 70170405 1022465637 -1034809533 229230724 843896213 -1243172945 1366046148 100356524 66379025 -850802799 -113569249 1361212379 806177632 770228287 1197259520 1550006453 -1556630959 -1113526309 -284022806 1703037333 -681925663 2131340059 -391033066 1065115122 2122364003 2012835461 -1842203789 -1789586182 -2133294812 -1110170671 1839662575 1924643668 1489727549 -1838834533 -1962360656 439202416 -2003183417 1545855168 1559773182 -2059060645 -1959931448 1500136463 719056729 333361293 986611019 -1540670360 -257761571 -1755993644 1100277053 319119488 -1712451214 -1198637998 1280654944 -1548931604 -2085706541 -1842633990 -846970156 -322654731 1766922050 -1181952543 -537270322 1107953240 -1521198045 1708258365 1944700776 1323553719 197537766 -890259874 1875418439 -605511797 250700111 1149266412 -712884274 -664915512 -443629822 -732643026 -1251217191 1774808858 -1462221739 547714597 -1135342873 -362691578 2134095420 1639553789 1316894974 -140662345 -1592921766 1231775835 -610561424 -196831905 -1380513672 1886989954 -1281018403 -1098134827 622338113 72701715 -610563934 1835568272 403825394 -321123608 181761503 960267539 1939179495 -1339450455 1929087052 1779274765 -1938357135 -1426513873 -456701381 -731544075 1532857535 116776164 1026421548 -223046467 1877784743 784829795 731145598 -1821396805 -1861005923 441433858 -1492863495 326286153 1401284285 -1709590088 974779981 914015210 1891401470 -604596897 585003825 1277468269 742634675 918411070 837921358 -1292340952 -1998370524 -890315008 1346482010 -420641966 1654040986 -1720978882 299572363 530828577 31559957 -1302048626 2087318359 -693991021 -1548767427 650446641 -271519873 1513055799 -36658010 268540385 -1183617526 291956623 -934384680 -1781830150 1663311461 -2050301873 901540339 131853939 2016172661 -347499389 -1941718350 -1232985623 -2147127449 -927832477 -1594605859 -2073344595 -763762282 -602138961 17219890 -1645882309 -1608669746 -1294271509 1083422382 -1760090364 -372686091 -980689612 728042227 2143841989 -206773511 -15364505 965301332 -1229499430 -669779358 -270821774 2136180357 -2073010547 -29075573 1328614182 -489010507 1127129832 -183934760 540075120 373396587 -1801025784 -460048335 2048897694 -2069450216 998524215 -1289960245 120293493 918337948 -840387211 -576645220 -919640871 1852807717 1064736794 -1787036757 1425398062 -2143919899 -1687461551 1245974121 1857994360 2103154280 803200700 -1363143664 -753738224 265863620 360032926 -545127637 -1689361990 -866926178 -685672854 -666696705 -465684915 -1091009572 1214396595 488574371 -2096357166 1508413084 -1894690505 -2126085338 937763042 1431310491 -1255942104 1763403389 -227304631 1993543149 482044216 -836826109 -271146832 539662830 -747460033 1076631298 1293930159 -1695196288 -1019936940 1980077774 401339064 1390527624 439803879 -881330720 -979698254 -68667430 -1042599533 1407600756 1186036516 -1290747489 1592224141 821737511 195186156 -975307007 1345934521 235828723 -870928464 -677681641 1204243831 -12904476 1274065834 2008898283 710896953 -1743471906 661892984 -752459412 134963966 -2143185066 -168156085 1631641302 -1302405453 -1788655460 1561192977 -1286703176 -925488855 220873367"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","display-mode","ecol_brushfrequencyinflection","ecol_brushfrequencyrate","ecol_grassfrequencyinflection","ecol_grassfrequencyrate","ecol_woodfrequencyinflection","ecol_woodfrequencyrate","elevationdistribution","elev_algorithm-style","elev_featureanglerange","elev_inversioniterations","elev_noise","elev_numdepressions","elev_numprotuberances","elev_numranges","elev_numrifts","elev_rangeaggregation","elev_rangeheight","elev_rangelength","elev_riftaggregation","elev_riftheight","elev_riftlength","elev_smoothingradius","elev_smoothstep","elev_valleyaxisinclination","elev_valleyslope","elev_xslope","elev_yslope","flow_do-fill-sinks","flow_riveraccumulationatstart","landratio","landwithriver","maxdist","maxelevation","maxflowaccumulation","meandeepdrainagecoefficient","meanrunoffcurvenumber","meanwaterholdingcapacity","minelevation","mostcommoncovertype","mostcommontexturetype","par_ecol_brushfrequencyinflection","par_ecol_brushfrequencyrate","par_ecol_grassfrequencyinflection","par_ecol_grassfrequencyrate","par_ecol_woodfrequencyinflection","par_ecol_woodfrequencyrate","par_elev_featureanglerange","par_elev_inversioniterations","par_elev_noise","par_elev_numdepressions","par_elev_numprotuberances","par_elev_numranges","par_elev_numrifts","par_elev_rangeaggregation","par_elev_rangeheight","par_elev_rangelength","par_elev_riftaggregation","par_elev_riftheight","par_elev_riftlength","par_elev_smoothingradius","par_elev_smoothstep","par_elev_valleyaxisinclination","par_elev_valleyslope","par_elev_xslope","par_elev_yslope","par_flow_riveraccumulationatstart","par_sealevel","par_soil_depthnoise","par_soil_formativeerosionrate","par_soil_max%clay","par_soil_max%sand","par_soil_max%silt","par_soil_maxdepth","par_soil_min%clay","par_soil_min%sand","par_soil_min%silt","par_soil_mindepth","par_soil_texturenoise","randomseed","sdelevation","sealevel","show-flows","show-transects","soil_depthnoise","soil_fieldcapacity","soil_formativeerosionrate","soil_hydrologicsoilgroups","soil_intakerate","soil_max%clay","soil_max%sand","soil_max%silt","soil_maxdepth","soil_maxwaterholdingcapacity","soil_min%clay","soil_min%sand","soil_min%silt","soil_mindepth","soil_minwaterholdingcapacity","soil_runoffcurvenumbertable","soil_saturation","soil_texturenoise","soil_texturetypes","soil_texturetypes_display","type-of-experiment","xtransect","ytransect"
