terrainRandomSeed,x,y,elevation,flow_direction,flow_receive,flow_accumulation,p_soil_formativeErosion,p_soil_depth,p_soil_%sand,p_soil_%silt,p_soil_%clay,p_soil_textureType,p_initEcol_%grass,p_initEcol_%brush,p_initEcol_%wood,p_ecol_coverType,p_soil_saturation,p_soil_fieldCapacity,p_soil_waterHoldingCapacity,p_soil_wiltingPoint,p_soil_deepDrainageCoefficient
0,10,49,1005.782084411755,128,false,0,0,287.00979620100986,72.05304536454055,13.122399843259286,14.824554792200159,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4583104965649007,0.14,0.08823686987275936,0.05176313012724066,1
0,11,49,1004.2340241292333,128,false,0,0,208.12810943729534,79.70701387128072,12.378786380486886,7.914199748232383,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.42721389886704575,0.14,0.11726036105742402,0.022739638942576003,1
0,12,49,1004.869726595619,128,false,0,0,255.50669413039225,76.2234180214005,14.420133846694453,9.356448131905038,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.43370401659357266,0.14,0.11120291784599887,0.028797082154001154,1
0,13,49,1002.6173090738984,128,false,0,0,227.78668994515593,85.25117682419261,12.336015126961607,2.412808048845774,Sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.402457636219806,0.1,0.1,0,1
0,14,49,1001.2011462916801,128,false,0,0,213.4627297278517,76.33774357865566,8.116572662503062,15.545683758841287,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.46155557691478577,0.17,0.1152081282128666,0.0547918717871334,1
0,15,49,998.3559169928601,128,false,0,0,308.95056912615826,79.8161735062287,1.1038228362822708,19.080003657489033,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4774600164587006,0.17,0.10036398463854607,0.06963601536145395,0.9509065911775543
0,16,49,996.5997590922847,128,false,0,0,292.94734528375415,71.70558030644287,13.015891424201872,15.278528269355261,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4603533772120987,0.17,0.11633018126870792,0.0536698187312921,1
0,17,49,993.9703374350719,128,false,0,0,270.7284204668631,75.88339626916121,12.352279556500402,11.764324174338393,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4445394587845228,0.14,0.10108983846777878,0.038910161532221245,1
0,18,49,990.6201738724676,128,false,0,0,224.64989479249715,74.85305317202487,13.65743793358465,11.489508894390484,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4433027900247572,0.14,0.10224406264355998,0.03775593735644003,1
0,19,49,987.2256086233978,128,true,15,0.06146646508386888,289.6350932585445,75.89701349909956,11.07965142017825,13.023335080722202,Loamy sand,0.21597179018587553,51.52987622334656,48.25415198646757,wood-grass,0.4502050078632499,0.14,0.09580199266096677,0.04419800733903324,1
0,20,49,984.5252731744795,128,false,0,0,280.09386213088874,74.59739198037747,12.550916049035965,12.851691970586574,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.44943261386763955,0.14,0.09652289372353641,0.043477106276463603,1
0,21,49,983.2011992617719,128,true,2,0.008422555334582582,357.25944128590976,79.68764896630644,0.21941291546068997,20.092938118232876,Sandy clay loam,15.972052657137766,36.70760402268033,47.32034332018191,wood-grass,0.48201822153204793,0.306,0.23210965990342192,0.07389034009657808,0.6146696669410157
0,22,49,981.4311243892324,128,true,216,0.5988774760326099,461.2528306357881,34.926793091845774,27.130682098206385,37.94252480994784,Clay loam,0,37.54718939211909,62.45281060788091,wood-grass,0.5623413616447652,0.306,0.1571413957982191,0.1488586042017809,0.3808697134438013
0,23,49,981.7901467098716,128,false,0,0,284.3277667268659,72.97224363500742,9.74949014570254,17.278266219290046,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4693521979868052,0.17,0.10793128187898182,0.062068718121018183,1
0,24,49,979.823564458479,128,true,15,0.06146646508386888,251.4034291289467,72.42447576624922,15.684424503222777,11.891099730528012,Loamy sand,0.21597179018587553,51.52987622334656,48.25415198646757,wood-grass,0.44510994878737603,0.14,0.10055738113178236,0.03944261886821764,1
0,25,49,978.4867923140084,128,true,48,0.18371964573372845,283.8151928919371,61.54302958109649,17.152635111039324,21.304335307864186,Sandy clay loam,0,49.37143242281562,50.62856757718438,wood-grass,0.4874695088853888,0.306,0.2270217917069704,0.07897820829302958,0.7737307490454011
0,26,49,978.5733100979041,128,true,119,0.39544608065765885,337.1485016294011,52.591087320234834,18.47054388444979,28.938368795315366,Sandy clay loam,0,44.28627717904398,55.71372282095602,wood-grass,0.5218226595789192,0.306,0.19495885105967548,0.11104114894032453,0.651334770065588
0,27,49,980.2802652398245,128,false,0,0,237.13635399352953,79.38949487278886,10.010742024934604,10.599763102276528,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4392989339602444,0.14,0.1059809949704386,0.034019005029561414,1
0,28,49,978.0852270791553,128,true,64,0.2371266229205622,329.21442861906723,56.69607340630419,14.05215327384119,29.251773319854628,Sandy clay loam,0,48.2205590230142,51.7794409769858,wood-grass,0.5232329799393458,0.306,0.19364255205661057,0.11235744794338944,0.667031948471608
0,29,49,980.2640589337051,128,true,15,0.06146646508386888,260.2394560083311,72.57085387430133,9.719182531407096,17.70996359429156,Sandy loam,0.21597179018587553,51.52987622334656,48.25415198646757,wood-grass,0.471294836174312,0.17,0.10611815290397547,0.06388184709602454,1
0,30,49,981.6265145756428,128,false,0,0,322.48719836960163,75.48044237989986,12.675658084363265,11.843899535736886,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.444897547910816,0.14,0.10075562194990509,0.03924437805009492,1
0,31,49,983.0089597915069,128,false,0,0,240.07393670204752,74.43679669265306,14.17112877311981,11.392074534227127,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4428643354040221,0.14,0.10265328695624609,0.03734671304375393,1
0,32,49,983.8488362099756,128,true,4,0.01677417123080116,257.01981956395537,78.80615633775628,4.850469652005054,16.343374010238673,Sandy loam,13.63689764807684,38.89920171794816,47.463900633975,wood-grass,0.465145183046074,0.17,0.1118578291569976,0.05814217084300242,1
0,33,49,984.9665020794909,128,false,0,0,324.3789785539743,78.4388166866121,10.078408881158236,11.482774432229672,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4432724849450335,0.14,0.10227234738463539,0.037727652615364614,1
0,34,49,985.5130808448553,128,false,0,0,276.9937822068912,73.82176325785176,13.007315452907594,13.170921289240656,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.45086914580158294,0.14,0.09518213058518926,0.04481786941481075,1
0,35,49,985.889276903675,128,false,0,0,255.09345327518164,71.63047912378637,8.93257254654746,19.43694832966618,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4790662674834978,0.17,0.09886481701540206,0.07113518298459795,1
0,36,49,985.542602943809,128,false,0,0,237.5191265480966,69.62893376371402,17.589773315956037,12.781292920329948,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.44911581814148477,0.17,0.12681856973461425,0.043181430265385776,1
0,37,49,983.7823407046384,128,false,0,0,216.68077436091497,84.37337796388516,2.414202765624744,13.212419270490088,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4510558867172054,0.14,0.09500783906394164,0.044992160936058366,1
0,38,49,981.2616661982368,128,true,8,0.03326696964112208,224.66811498942047,75.0513339203532,10.893533613716311,14.055132465930486,Loamy sand,8.83759886316227,43.41126244036049,47.75113869647724,wood-grass,0.4548480960966872,0.14,0.09146844364309198,0.048531556356908034,1
0,39,49,979.7832784491344,128,false,0,0,218.65335831276712,79.36038371280978,6.633175179630292,14.006441107559928,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.45462898498401966,0.14,0.09167294734824832,0.04832705265175169,1
0,40,49,979.3981614015734,128,false,0,0,216.70981432133047,76.38535831704579,6.750837036269294,16.863804646684923,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.46748712091008215,0.17,0.10967202048392335,0.060327979516076664,1
0,41,49,979.1390959418721,128,false,0,0,323.01895958195314,80.72256940918786,9.389221715858046,9.8882088749541,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4360969399372935,0.14,0.1089695227251928,0.03103047727480722,1
0,42,49,977.1540100362578,8,true,42173155,1,538.5268395634272,21.198903945223705,32.147724738794054,46.65337131598224,Clay,0,0,100,wood-grass,0.6015401709219201,0.357,0.1715558404728746,0.1854441595271254,0.176046190813236
0,43,49,977.9698092184084,128,true,2,0.008422555334582582,247.4417445983283,64.05669521193681,12.576382170055794,23.3669226180074,Sandy clay loam,15.972052657137766,36.70760402268033,47.32034332018191,wood-grass,0.4967511517810333,0.306,0.21835892500436893,0.08764107499563108,0.8874676427100614
0,44,49,980.1733886542601,128,true,2,0.008422555334582582,281.77156873624716,73.81330648076069,13.853507695110013,12.333185824129307,Loamy sand,15.972052657137766,36.70760402268033,47.32034332018191,wood-grass,0.4470993362085819,0.14,0.09870061953865693,0.041299380461343085,1
0,45,49,980.7091442546163,128,true,1,0.0042201826380404706,197.3451652181961,73.7257132530578,16.1456394442079,10.128647302734295,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.4371789128623043,0.14,0.10795968132851598,0.03204031867148403,1
0,46,49,981.2244061142593,128,false,0,0,227.99858978184182,73.99578972773938,16.13408576041336,9.870124511847271,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.43601556030331273,0.14,0.10904547705024148,0.030954522949758534,1
0,47,49,981.8320291739792,128,false,0,0,284.28383038086804,81.16921407173365,7.005216633728968,11.825569294537402,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4448150618254183,0.14,0.10083260896294294,0.03916739103705708,1
0,48,49,980.8591198425672,128,true,11,0.04545475977681901,257.82221257698353,75.10582907866595,13.104522703358136,11.789648217975925,Loamy sand,5.160396738385629,46.87293732376293,47.966665937851445,wood-grass,0.44465341698089167,0.14,0.10098347748450114,0.03901652251549888,1
0,49,49,980.1548021441752,2,true,1,0.0042201826380404706,239.89459202034192,79.1143141775532,10.011284014633103,10.874401807813697,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.44053480813516166,0.14,0.1048275124071825,0.035172487592817527,1
0,0,48,1007.706477869898,32,false,0,0,267.23366963018617,77.1200786812767,14.36347182079458,8.51644949792873,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4299240227406793,0.14,0.11473091210869935,0.025269087891300668,1
0,1,48,1007.0880499025341,8,false,0,0,275.31040751619855,83.74237578421743,10.334601311515225,5.923022904267355,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4182536030692031,0.14,0.12562330380207712,0.01437669619792289,1
0,2,48,1007.1487133996076,16,false,0,0,287.0902910129423,69.24922317060104,20.785726375371866,9.965050454027068,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4364427270431218,0.17,0.13864678809308634,0.03135321190691368,1
0,3,48,1007.108639410487,4,false,0,0,284.21996663146336,69.04879998499193,15.223455088541433,15.727744926466658,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.46237485216909996,0.17,0.11444347130884006,0.05555652869115995,1
0,4,48,1006.3702065136064,8,false,0,0,210.8985139270243,81.66204139465687,9.622587375480542,8.715371229862592,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4308191705343817,0.14,0.11389544083457713,0.026104559165422883,1
0,5,48,1007.6933259923019,4,false,0,0,266.03525575223836,80.17428200023028,10.991072559825014,8.834645439944717,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.43135590447975125,0.14,0.11339448915223221,0.026605510847767806,1
0,6,48,1007.0880141677794,8,false,0,0,202.9321348320638,74.05507660796634,13.601094222187747,12.343829169845911,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4471472312643066,0.14,0.09865591748664719,0.04134408251335282,1
0,7,48,1007.4533962386641,8,false,0,0,237.96445423668393,79.55469657103241,6.341100369552274,14.104203059415337,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.455068913767369,0.14,0.09126234715045561,0.048737652849544406,1
0,8,48,1005.2967967133501,8,false,0,0,310.048824623465,80.62914276670793,8.473875297666035,10.896981935626027,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4406364187103171,0.14,0.1047326758703707,0.03526732412962931,1
0,9,48,1006.3051963520962,8,false,0,0,228.861005967295,78.9543481088326,7.179396167548534,13.866255723618863,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4539981507562849,0.14,0.09226172596080079,0.04773827403919922,1
0,10,48,1005.6411256464321,2,false,0,0,235.19508764121457,80.04613453111205,6.125746388419513,13.828119080468431,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4538265358621079,0.14,0.09242189986203261,0.047578100137967407,1
0,11,48,1003.5977919426705,2,true,1,0.0042201826380404706,294.4424696099733,71.36549045178765,15.344769700708186,13.28973984750416,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.4514038293137687,0.14,0.09468309264048255,0.04531690735951747,1
0,12,48,1003.1662183611265,2,true,2,0.008422555334582582,210.30632933811893,78.18801598857146,9.953089926215508,11.858894085213006,Loamy sand,15.972052657137766,36.70760402268033,47.32034332018191,wood-grass,0.4449650233834585,0.14,0.1006926448421054,0.039307355157894616,1
0,13,48,1001.8805683092261,4,true,3,0.01260719325083215,260.09889998551546,74.58842443847196,14.85545397910957,10.556121582418466,Loamy sand,14.810712703803418,37.79717070828821,47.39211658790837,wood-grass,0.4391025471208831,0.14,0.10616428935384245,0.033835710646157556,1
0,14,48,1001.6834087569836,2,false,0,0,230.78445904666046,76.15376832005279,9.061774762194238,14.784456917752978,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4581300561298884,0.14,0.08840528094543751,0.051594719054562505,1
0,15,48,999.0422899948928,2,true,8,0.03326696964112208,252.86901497748795,74.29363882785897,6.156569289307445,19.549791882833578,Sandy loam,8.83759886316227,43.41126244036049,47.75113869647724,wood-grass,0.4795740634727511,0.17,0.09839087409209898,0.07160912590790103,1
0,16,48,996.5987785747695,2,true,9,0.03734675959146283,363.76365973564526,77.18848700020833,7.3459634296922705,15.4655495700994,Sandy loam,7.617306452533612,44.559721343560014,47.822972203906374,wood-grass,0.4611949730654473,0.17,0.11554469180558255,0.05445530819441747,0.8076208952362611
0,17,48,994.0224387766991,2,true,10,0.04140933208308839,314.13244553563766,71.25247188911113,13.535373399410052,15.21215471147881,Sandy loam,6.3911663319564695,45.71401895164713,47.894814716396404,wood-grass,0.4600546962016546,0.17,0.11660895021178902,0.053391049788211,0.935220594705463
0,18,48,990.2751473212933,1,true,14,0.05748889608697472,250.23527614188612,67.43497407536744,18.22962194183279,14.335403982799777,Sandy loam,1.4527594859235649,50.36497162115884,48.1822688929176,wood-grass,0.456109317922599,0.17,0.12029130327224095,0.04970869672775906,1
0,19,48,989.2195615976638,2,false,0,0,249.3835649271543,72.1940085580874,15.227729077686984,12.578262364225608,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.44820218063901524,0.14,0.09767129807025246,0.042328701929747546,1
0,20,48,985.5777800194792,1,true,1,0.0042201826380404706,307.63065258539945,81.60701664445301,7.254169651613743,11.138813703933236,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.4417246616676996,0.14,0.10371698244348043,0.03628301755651959,1
0,21,48,984.0091239144513,1,true,196,0.5634734572638495,407.30400674682244,35.41064193589087,22.292645970202802,42.296712093906336,Clay,0,38.906762314903965,61.093237685096035,wood-grass,0.5819352044225785,0.357,0.1898538092055934,0.1671461907944066,0.2327637273029887
0,22,48,982.8248145560565,128,true,18,0.07329873873094317,244.95949824249232,63.26682526703569,17.53955299342995,19.19362173953436,Sandy loam,0,51.5301565620027,48.4698434379973,wood-grass,0.4779712978279046,0.17,0.0998867886939557,0.07011321130604431,1
0,23,48,981.5353963303638,1,true,14,0.05748889608697472,233.77524197980335,70.28091616582613,12.939076595890231,16.78000723828365,Sandy loam,1.4527594859235649,50.36497162115884,48.1822688929176,wood-grass,0.4671100325722764,0.17,0.11002396959920871,0.05997603040079131,1
0,24,48,980.7101586330047,1,true,43,0.16627515065459864,374.00464145273975,64.84655791564919,16.813753569865842,18.339688514484973,Sandy loam,0,49.731274430070215,50.268725569929785,wood-grass,0.4741285983151824,0.17,0.10347330823916313,0.06652669176083688,0.7855066487650628
0,25,48,980.5748833430409,128,true,3,0.01260719325083215,295.033829348728,76.93857036261596,7.068121966550589,15.99330767083345,Sandy loam,14.810712703803418,37.79717070828821,47.39211658790837,wood-grass,0.46356988451875053,0.17,0.11332810778249952,0.056671892217500484,0.9957608358967909
0,26,48,980.4861087416763,128,true,118,0.3928839400019797,387.8541403697154,50.795476720615305,21.77665037966952,27.427872899715172,Sandy clay loam,0,44.35732343399502,55.64267656600498,wood-grass,0.5150254280487183,0.306,0.20130293382119627,0.10469706617880373,0.5661833120497741
0,27,48,980.5161607958718,1,true,61,0.22738613056026225,315.7221704931545,60.04232985146642,20.414247192688222,19.543422955845354,Sandy loam,0,48.436240870646806,51.563759129353194,wood-grass,0.4795454033013041,0.17,0.09841762358544952,0.0715823764145505,0.9305115699389579
0,28,48,981.8545804187015,128,false,0,0,277.9575390251679,76.18698333880666,10.177810282276637,13.635206378916719,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.45295842870512526,0.14,0.09323213320854981,0.04676786679145021,1
0,29,48,981.3186177863165,64,false,0,0,227.4020596313844,76.86281744704618,12.715201630791833,10.421980922162003,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.438498914149729,0.14,0.1067276801269196,0.03327231987308041,1
0,30,48,981.6627154457099,64,true,14,0.05748889608697472,211.08341426589521,68.85144102290221,10.970817275552918,20.177741701544868,Sandy clay loam,1.4527594859235649,50.36497162115884,48.1822688929176,wood-grass,0.48239983765695194,0.306,0.23175348485351155,0.07424651514648845,1
0,31,48,983.1346949294838,32,true,10,0.04140933208308839,247.15639936479653,76.71376043111731,9.258119398386988,14.028120170495725,Loamy sand,6.3911663319564695,45.71401895164713,47.894814716396404,wood-grass,0.45472654076723074,0.14,0.09158189528391797,0.048418104716082044,1
0,32,48,984.2806419325126,32,true,1,0.0042201826380404706,248.88809321977067,77.14970413835752,12.460865239031227,10.38943062261126,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.43835243780175065,0.14,0.10686439138503273,0.03313560861496728,1
0,33,48,984.8763703267088,64,true,3,0.01260719325083215,312.6699131214634,76.30241303004016,14.922256712584275,8.775330257375563,Loamy sand,14.810712703803418,37.79717070828821,47.39211658790837,wood-grass,0.43108898615819,0.14,0.11364361291902265,0.02635638708097736,1
0,34,48,985.9978723887543,32,false,0,0,278.75828487182963,76.92995438142754,15.830187785656667,7.2398578329157885,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.42417936024812103,0.14,0.12009259710175371,0.01990740289824631,1
0,35,48,985.3588698110019,2,false,0,0,244.4628225882134,75.80793151961717,14.459508518852543,9.732559961530288,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4353965198268863,0.14,0.1096232481615728,0.03037675183842721,1
0,36,48,984.8117406855408,2,true,1,0.0042201826380404706,228.19824361220932,68.27812266342195,13.800423915883037,17.92145342069499,Sandy loam,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.47224654039312747,0.17,0.10522989563308105,0.06477010436691896,1
0,37,48,983.5241146939379,1,true,7,0.029169889263304105,259.3145344718886,81.70443191151327,11.970909827618932,6.324658260867801,Loamy sand,10.050850222452567,42.26983528749142,47.679314490056015,wood-grass,0.4200609621739051,0.14,0.12393643530435525,0.01606356469564476,1
0,38,48,982.1262510868538,2,false,0,0,255.28372624697028,67.77698234001576,13.840175310325906,18.382842349658333,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4743227905734625,0.17,0.10329206213143502,0.06670793786856499,1
0,39,48,980.3714037365839,2,true,1,0.0042201826380404706,291.87599498967035,82.96698502976204,11.176266314698386,5.856748655539582,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.41795536894992813,0.14,0.12590165564673378,0.014098344353266243,1
0,40,48,979.2385433156223,4,true,22,0.08884338436726968,200.68031151897975,68.71003594317843,9.564175461198756,21.72578859562281,Sandy clay loam,0,51.24248065222694,48.75751934777306,wood-grass,0.48936604868030265,0.306,0.22525168789838418,0.0807483121016158,1
0,41,48,980.2870835818165,1,false,0,0,342.1763173705938,81.23094309737539,4.85281647450035,13.916240428124265,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4542230819265592,0.14,0.0920517902018781,0.04794820979812191,1
0,42,48,979.0385433156224,128,true,156,0.4830150875421598,408.33763242029164,39.32146120838149,22.84381372745003,37.83472506416847,Clay loam,0,41.67634881687626,58.32365118312374,wood-grass,0.5618562627887581,0.306,0.15759415473049246,0.14840584526950754,0.43022542984373946
0,43,48,980.9553288289266,128,false,0,0,279.26969800196747,68.49294370650881,15.33330767613659,16.1737486173546,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.46438186877809573,0.17,0.11257025580711069,0.057429744192889313,1
0,44,48,980.7074757839788,64,false,0,0,252.40273187108454,77.89316192276183,12.460608852057824,9.646229225180347,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4350080315133116,0.14,0.10998583725424256,0.030014162745757453,1
0,45,48,981.4671984490636,64,true,1,0.0042201826380404706,250.3974717564744,82.98145955189489,10.260039603895807,6.7585008442093155,Loamy sand,17.119964635721075,35.631454238531326,47.2485811257476,wood-grass,0.42201325379894195,0.14,0.1221142964543209,0.017885703545679123,1
0,46,48,982.4028156480734,64,false,0,0,294.93546075583254,77.83849674532536,9.861595927984128,12.299907326690509,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4469495829701073,0.14,0.09884038922789988,0.04115961077210013,1
0,47,48,981.3581816340685,1,true,10,0.04140933208308839,252.8991923579249,67.1071624550042,15.35276405897881,17.540073486016986,Sandy loam,6.3911663319564695,45.71401895164713,47.894814716396404,wood-grass,0.47053033068707645,0.17,0.10683169135872866,0.06316830864127135,1
0,48,48,982.1373508661615,1,false,0,0,277.18354913463816,81.98191204801327,3.2269932807311377,14.791094671255605,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.45815992602065025,0.14,0.08837740238072647,0.051622597619273534,1
0,49,48,982.2019601188771,2,false,0,0,278.13529496201176,78.69240013009608,5.259922098666304,16.047677771237613,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.46381454997056926,0.17,0.11309975336080205,0.05690024663919797,1
0,0,47,1007.7958750483383,32,false,0,0,237.51715445420785,82.43099633925094,8.961615178304838,8.607388482444225,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.430333248170999,0.14,0.11434896837373427,0.02565103162626574,1
0,1,47,1006.3671906772043,4,true,2,0.008422555334582582,297.1318131500924,74.89151639922572,9.903479192797622,15.205004407976674,Sandy loam,15.972052657137766,36.70760402268033,47.32034332018191,wood-grass,0.46002251983589504,0.17,0.11663898148649798,0.05336101851350202,0.9887299828837905
0,2,47,1006.7686802704401,8,false,0,0,260.85438075697266,81.1951956808114,5.577429148401946,13.227375170786658,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.45112318826854,0.14,0.09494502428269605,0.045054975717303956,1
0,3,47,1006.6681980539345,2,false,0,0,267.0068092459132,81.466875344463,1.557522776888866,16.975601878648135,Sandy loam,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.4679902084539166,0.17,0.10920247210967785,0.06079752789032216,1
0,4,47,1005.5110887022112,4,true,3,0.01260719325083215,222.69668278998736,75.70964020280684,14.987363986522706,9.302995810670453,Loamy sand,14.810712703803418,37.79717070828821,47.39211658790837,wood-grass,0.433463481148017,0.14,0.11142741759518413,0.028572582404815895,1
0,5,47,1006.3082635899718,8,false,0,0,254.43270208024768,76.73321505059505,9.551008456331171,13.715776493073777,Loamy sand,18.253547843092605,34.56962185753275,47.17683029937465,wood-grass,0.453320994218832,0.14,0.09289373872909015,0.04710626127090986,1
