randomSeed,temperature_annualMaxAt2m,temperature_annualMinAt2m,temperature_meanDailyFluctuation,temperature_dailyLowerDeviation,temperature_dailyUpperDeviation,solar_annualMax,solar_annualMin,solar_meanDailyFluctuation,CO2_annualMin,CO2_annualMax,CO2_meanDailyFluctuation,precipitation_yearlyMean,precipitation_yearlySd,precipitation_dailyCum_nSamples,precipitation_dailyCum_maxSampleSize,precipitation_dailyCum_plateauValue_yearlyMean,precipitation_dailyCum_plateauValue_yearlySd,precipitation_dailyCum_inflection1_yearlyMean,precipitation_dailyCum_inflection1_yearlySd,precipitation_dailyCum_rate1_yearlyMean,precipitation_dailyCum_rate1_yearlySd,precipitation_dailyCum_inflection2_yearlyMean,precipitation_dailyCum_inflection2_yearlySd,precipitation_dailyCum_rate2_yearlyMean,precipitation_dailyCum_rate2_yearlySd,currentYear,currentDayOfYear,precipitation_yearTotal,meanARID,elevation,DC,z,CN,FC,WHC,WP,MUF,albedo,crop,T_sum,HI,I_50A,I_50B,T_base,T_opt,RUE,I_50maxH,I_50maxW,T_heat,T_extreme,S_CO2,S_water,sowingDay,harvestDay,meanARID_grow,meanT_max_grow,yield
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,2,365,985.6036321275918,0.5925326004761954,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4099852775223018,26.39609794821254,424.6917452145582
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,2,365,985.6036321275918,0.5925326004761954,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4099852775223018,26.39609794821254,435.1049163492191
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,2,365,985.6036321275918,0.5925326004761954,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.591118780094246,35.73293541002829,271.1006446986709
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,2,365,985.6036321275918,0.5925326004761954,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.40528430343670924,25.998096110963605,512.4077340120162
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,2,365,985.6036321275918,0.5925326004761954,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.5045678831109248,33.65932649554822,353.35706099797596
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,2,365,985.6036321275918,0.5925326004761954,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.8955775434541591,42.98820775615138,1153.930223741753
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,3,365,918.8784832463936,0.6300936907059755,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47002181731997233,26.123929875349656,411.27145132875756
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,3,365,918.8784832463936,0.6300936907059755,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47002181731997233,26.123929875349656,423.03137964683253
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,3,365,918.8784832463936,0.6300936907059755,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.6394018426350588,35.69110501217208,316.2725347169476
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,3,365,918.8784832463936,0.6300936907059755,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4598177469103491,25.65220996247908,488.7805493666813
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,3,365,918.8784832463936,0.6300936907059755,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.5864761589010216,33.322476089209914,357.5164380960619
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,3,365,918.8784832463936,0.6300936907059755,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.8609738254856902,43.14460098063421,1067.0000454771837
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,1074.310788007232,0.6115388764150532,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4734354361376838,26.387122696612963,416.03280810400577
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,1074.310788007232,0.6115388764150532,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4734354361376838,26.387122696612963,427.46999153245736
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,1074.310788007232,0.6115388764150532,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.5804225378875625,35.68553091566096,317.7287568870975
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,1074.310788007232,0.6115388764150532,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4625354257361038,25.956772342566,501.7697578352487
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,1074.310788007232,0.6115388764150532,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.5649256592126797,33.54798980755758,345.4444728267245
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,1074.310788007232,0.6115388764150532,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.8012502425421816,42.79040944721732,1154.9098551282639
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,1037.2262606463064,0.6235436148011123,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47712705219374224,26.21216801355325,439.37970771646803
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,1037.2262606463064,0.6235436148011123,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47712705219374224,26.21216801355325,448.99308804826694
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,1037.2262606463064,0.6235436148011123,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.6406733554866672,35.58476119318509,256.44965993391617
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,1037.2262606463064,0.6235436148011123,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.46177712528528353,25.83435196842568,525.6794317034751
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,1037.2262606463064,0.6235436148011123,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.5529503497944525,33.450199609286805,324.6602015580545
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,1037.2262606463064,0.6235436148011123,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9646235836954066,42.90033293069819,1143.94362138327
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,721.7979323195533,0.6727422864347288,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4275464704211573,26.324756229230893,446.7983428649589
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,721.7979323195533,0.6727422864347288,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4275464704211573,26.324756229230893,455.152603942092
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,721.7979323195533,0.6727422864347288,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.7350315875277281,35.64638163700503,222.56148903914425
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,721.7979323195533,0.6727422864347288,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.41192183125623366,25.86223269403403,524.522340055764
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,721.7979323195533,0.6727422864347288,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.6799395898132379,33.364340304149145,341.27303791217304
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,721.7979323195533,0.6727422864347288,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.934928930856604,42.87884962241321,1007.337925232902
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,922.3737495134491,0.6368094635989985,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47183634462770896,26.04461180221366,431.20258599217385
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,922.3737495134491,0.6368094635989985,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47183634462770896,26.04461180221366,442.59921612475733
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,922.3737495134491,0.6368094635989985,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.6273637226424905,35.49316780374379,287.93090522902924
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,922.3737495134491,0.6368094635989985,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.45848128831522966,25.665720435133707,526.5596903608092
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,922.3737495134491,0.6368094635989985,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.5696054680253702,33.20133039865994,328.47683034831607
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,922.3737495134491,0.6368094635989985,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.8771731129330305,42.98591030014367,1093.3846061783838
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,825.8972248909638,0.6652483542617482,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4595249382327577,26.20220160243978,413.06150899191414
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,825.8972248909638,0.6652483542617482,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4595249382327577,26.20220160243978,422.3588315974749
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,825.8972248909638,0.6652483542617482,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.7204886299941077,35.7638685805143,212.8633855881893
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,825.8972248909638,0.6652483542617482,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4432565777589318,25.844518152067145,486.92928941106754
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,825.8972248909638,0.6652483542617482,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.6606695881984078,33.47308306586614,321.546866066087
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,825.8972248909638,0.6652483542617482,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.938218896239704,43.397181702353144,1072.5788039751435
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,789.858286126953,0.6216853604450663,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.492577013502502,26.277650491344346,435.928747127102
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,789.858286126953,0.6216853604450663,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.492577013502502,26.277650491344346,444.34306318828936
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,789.858286126953,0.6216853604450663,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.5861061210439075,35.64187122828204,352.99432832577287
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,789.858286126953,0.6216853604450663,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.47739154512004217,25.90056662197714,518.4588865722623
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,789.858286126953,0.6216853604450663,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.4888477420946521,33.361992112927034,339.07323721515127
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,789.858286126953,0.6216853604450663,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9331225155147056,43.27135928395508,988.4853118609432
25,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,876.6179347226422,142.2,200,10,0.54936615914031,0.1,40,5,0.07,0.02,240,20,0.08,0.02,10,365,743.0029422650884,0.6211210710771796,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4766032294193784,26.23307816880307,395.9624178076324
