terrainRandomSeed,x,y,elevation,flow_direction,flow_receive,flow_accumulation,p_soil_formativeErosion,p_soil_depth,p_soil_%sand,p_soil_%silt,p_soil_%clay,p_soil_textureType,p_initEcol_%grass,p_initEcol_%brush,p_initEcol_%wood,p_ecol_coverType,p_soil_saturation,p_soil_fieldCapacity,p_soil_waterHoldingCapacity,p_soil_wiltingPoint,p_soil_deepDrainageCoefficient
72,10,49,1011.8109303535629,128,false,0,0,193.12139614500379,52.430696059698484,44.23903448794145,3.3302694523600644,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4065862125356203,0.17,0.16651286830008774,0.0034871316999122697,1
72,11,49,1011.1596673682683,128,false,0,0,217.33756602411088,51.68435658823971,38.84888867677067,9.466754734989635,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.43420039630745333,0.17,0.14073963011304355,0.02926036988695646,1
72,12,49,1011.0156677923337,128,false,0,0,203.83557534148252,51.25802219237749,41.912452954424204,6.8295248531983175,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.42233286183939245,0.17,0.15181599561656708,0.018184004383432928,1
72,13,49,1009.7619063525136,128,false,0,0,206.4506998495004,57.29138932432924,39.93847899389625,2.7701316817745076,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4040655925679853,0.17,0.1688654469365471,0.0011345530634529304,1
72,14,49,1008.900415411069,128,false,0,0,208.89473067759405,49.33248488916837,46.60924492090396,4.058270189927654,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40986221585467447,0.17,0.16345526520230386,0.006544734797696147,1
72,15,49,1008.5584948564936,128,false,0,0,191.54081594803705,56.13358354194653,38.26450094079048,5.601915517262997,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41680861982768347,0.17,0.15697195482749543,0.013028045172504584,1
72,16,49,1008.3293356482105,128,false,0,0,194.79142697470115,54.2540450532555,40.313198944408235,5.432756002336253,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41604740201051316,0.17,0.15768242479018776,0.01231757520981226,1
72,17,49,1008.3712745922237,128,false,0,0,204.43906867223387,51.73723784354883,43.77499793743453,4.487764219016645,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4117949389855749,0.17,0.1616513902801301,0.008348609719869908,1
72,18,49,1007.2413630056656,128,true,2,0.010228499358592713,223.4420531846225,51.51066886399664,41.78726606297911,6.702065073024236,Sandy loam,30.917353517383077,41.70263196414146,27.38001451847547,wood-grass,0.4217592928286091,0.17,0.15235132669329823,0.017648673306701786,1
72,19,49,1007.9076647887686,128,false,0,0,188.82515121325875,52.60874151576241,43.78213219367309,3.6091262905644994,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40784106830754024,0.17,0.16534166957962912,0.0046583304203708965,1
72,20,49,1007.4313428435245,128,false,0,0,216.38032780735603,55.6714241902078,38.17602294269766,6.1525528670945295,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4192864879019254,0.17,0.154659277958203,0.01534072204179702,1
72,21,49,1006.6935612351887,128,false,0,0,208.83429128575168,51.208741149811196,41.75003006167498,7.04122878851383,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4232855295483122,0.17,0.15092683908824192,0.019073160911758084,1
72,22,49,1006.3269668189805,128,false,0,0,203.37476786004942,55.847410796489875,41.41177794364945,2.7408112598606786,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40393365066937303,0.17,0.16898859270858516,0.0010114072914148495,1
72,23,49,1005.7687591575891,128,false,0,0,225.87289569907594,51.993785561191984,44.91524537423598,3.0909690645720294,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40550936079057415,0.17,0.1675179299287975,0.0024820700712025225,1
72,24,49,1005.149402596178,128,false,0,0,201.39898800432343,51.80662106091134,45.27182764282687,2.9215512962617782,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.404746980833178,0.17,0.16822948455570055,0.0017705154442994673,1
72,25,49,1005.0900207971883,128,false,0,0,199.19071716103116,51.73394952161841,42.611575021027946,5.654475457353648,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4170451395580914,0.17,0.1567512030791147,0.013248796920885318,1
72,26,49,1003.7999988729945,128,true,13794879,1,328.19363531580234,47.169546554458165,49.2539453577931,3.5765080877487265,Sandy loam,0,0,100,wood-grass,0.40769428639486927,0.17,0.16547866603145536,0.00452133396854465,0.8951518278147882
72,27,49,1004.6051627632434,128,false,0,0,212.39325050652033,49.755619584994754,43.84766420399206,6.396716211013185,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4203852229495593,0.17,0.15363379191374463,0.016366208086255378,1
72,28,49,1004.6315473638573,128,true,1,0.0051273947678490694,218.98959509741763,51.73241259789922,43.48537400780536,4.782213394295405,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.41311996027432935,0.17,0.1604147037439593,0.009585296256040697,1
72,29,49,1005.8783667840077,128,false,0,0,208.13007740920247,54.172265046576335,45.61292472395188,0.21481022947177988,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.39256664603262303,0.17,0.17,0,1
72,30,49,1006.0990067521133,128,false,0,0,217.02518263761758,51.28292689177396,41.272312525186194,7.444760583039837,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4251014226236793,0.17,0.1492320055512327,0.020767994448767313,1
72,31,49,1006.2774979560745,128,false,0,0,206.01190414088055,54.582748760872036,41.71085861913501,3.706392619992942,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4082787667899682,0.17,0.16493315099602965,0.005066849003970355,1
72,32,49,1006.8258336873517,128,false,0,0,216.18675533799257,54.04030343630203,40.465297968434705,5.494398595263269,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4163247936786847,0.17,0.15742352589989428,0.012576474100105728,1
72,33,49,1006.6764128811699,128,false,0,0,199.95380254379816,55.587535860677164,40.179852972063905,4.232611167258942,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4106467502526652,0.17,0.16272303309751246,0.0072769669024875545,1
72,34,49,1006.6126370963465,128,false,0,0,190.10728874759698,55.871095170178094,40.16637779547149,3.9625270343504213,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4094313716545769,0.17,0.16385738645572825,0.0061426135442717664,1
72,35,49,1006.0765218861662,128,true,171,0.5848187174543689,272.9431838968024,48.0400485182819,49.73807022718936,2.2218812545287423,Sandy loam,0,6.00401898700143,93.99598101299857,wood-grass,0.4015984656453793,0.17,0.17,0,1
72,36,49,1006.9414458084365,128,false,0,0,194.71811319659187,52.910676128675256,41.37715863345786,5.712165237866873,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4173047435704009,0.17,0.15650890600095915,0.013491093999040861,1
72,37,49,1006.9996796980304,128,false,0,0,221.16774900962545,50.51236907470111,38.66632852559548,10.821302399703416,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4402958607986654,0.17,0.13505052992124567,0.03494947007875435,1
72,38,49,1007.2867651225824,128,false,0,0,219.4139929621305,53.602330292606354,44.69329967233052,1.704370035063119,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.39926966515778406,0.17,0.17,0,1
72,39,49,1007.81031359226,128,false,0,0,188.98724398011228,54.033262785103354,42.19867398591755,3.7680632289790896,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40855628453040593,0.17,0.16467413443828785,0.005325865561712174,1
72,40,49,1008.1229125793843,128,false,0,0,206.46954273191204,56.86590732138082,38.88673170265919,4.247360975959989,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41071312439181995,0.17,0.16266108390096806,0.007338916099031952,1
72,41,49,1007.5781017476202,128,false,0,0,201.2861601072576,52.61976467545028,45.551818428947456,1.8284168956022657,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.3998278760302102,0.17,0.17,0,1
72,42,49,1008.0091600628947,128,false,0,0,205.2433221848688,50.99473621709409,42.25811785139338,6.747145931512516,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4219621566918063,0.17,0.15216198708764744,0.017838012912352562,1
72,43,49,1007.8405854966111,128,false,0,0,210.02499182509956,53.0987508101202,39.195636582500484,7.70561260737932,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.42627525673320693,0.17,0.14813642704900687,0.021863572950993136,1
72,44,49,1007.4941237330833,128,true,1,0.0051273947678490694,224.8456386393445,53.35141925258053,40.339436958454556,6.309143788964911,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.41999114705034213,0.17,0.1540015960863474,0.01599840391365262,1
72,45,49,1007.0353858041178,128,true,62,0.27291818337821827,258.8215193510133,52.25541718170383,42.86951334726429,4.875069471031872,Sandy loam,0,41.398828729817126,58.601171270182874,wood-grass,0.4135378126196434,0.17,0.16002470822166615,0.009975291778333862,1
72,46,49,1007.8756946011473,128,false,0,0,213.8880366219399,58.45441300416108,38.763558181659285,2.7820288141796397,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40411912966380836,0.17,0.16881547898044552,0.0011845210195544856,1
72,47,49,1008.0460928017718,128,true,1,0.0051273947678490694,218.16588525441315,48.134591372745184,43.60478106254267,8.260627564712145,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.42877282404120465,0.17,0.145805364228209,0.024194635771791005,1
72,48,49,1008.7258004681302,128,false,0,0,219.81740163141524,58.12185586744324,35.395796257043216,6.482347875513558,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.420770565439811,0.17,0.15327413892284308,0.016725861077156942,1
72,49,49,1010.0838172777046,2,false,0,0,203.73068672675348,49.75621091160011,42.60227678381933,7.641512304580579,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4259868053706126,0.17,0.14840564832076159,0.021594351679238427,1
72,0,48,1017.1678068094836,32,false,0,0,194.16766680633725,54.82632727673119,39.01419549444158,6.159477228827234,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41931764752972256,0.17,0.15463019563892563,0.015369804361074381,1
72,1,48,1016.7299911434825,128,true,1,0.0051273947678490694,208.62521123049115,52.515660833573016,38.6979604199212,8.786378746505774,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.431138704359276,0.17,0.14359720926467578,0.02640279073532424,1
72,2,48,1016.466312682901,2,false,0,0,222.05267248119074,52.710992103531694,41.041253313105656,6.247754583362638,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41971489562513187,0.17,0.15425943074987694,0.015740569250123078,1
72,3,48,1015.5406383490513,1,true,9,0.045211343101798085,220.54671936481054,51.65306431603522,43.28774759588381,5.059188088080968,Sandy loam,16.25669061994884,53.1899724011205,30.553336978930652,wood-grass,0.4143663463963644,0.17,0.15925141003005994,0.010748589969940063,1
72,4,48,1015.2855403708874,2,false,0,0,187.71412518330882,52.09529453441401,47.81192587548087,0.09277959010513455,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.3920175081554731,0.17,0.17,0,1
72,5,48,1014.7312834033886,1,true,3,0.015303448572347556,206.23355004959836,51.501460719338326,41.769835833266,6.728703447395674,Sandy loam,28.86127735614653,43.31812400157031,27.820598642283155,wood-grass,0.42187916551328053,0.17,0.15223944552093818,0.01776055447906183,1
72,6,48,1014.541003072258,2,false,0,0,204.7910181196581,55.88197170996705,42.40126536040666,1.7167629296262932,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.3993254331833183,0.17,0.17,0,1
72,7,48,1013.6748463601426,2,true,3,0.015303448572347556,218.7379021960927,57.52612833075791,38.92112668846231,3.5527449807797646,Sandy loam,28.86127735614653,43.31812400157031,27.820598642283155,wood-grass,0.40758735241350896,0.17,0.16557847108072501,0.0044215289192750095,1
72,8,48,1012.9852779594095,4,true,4,0.02035237651805677,188.95170035774342,54.98972984134303,41.54171218089778,3.468557977759202,Sandy loam,26.786540576608445,44.9479464840358,28.265512939355748,wood-grass,0.4072085108999164,0.17,0.16593205649341136,0.004067943506588647,1
72,9,48,1012.7396985231181,2,false,0,0,205.12938889387692,55.51501290192546,43.301666562119266,1.1833205359552803,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.39692494241179876,0.17,0.17,0,1
72,10,48,1011.6961316189607,2,true,1,0.0051273947678490694,222.06168438038293,52.173875423532515,40.29273165071271,7.533392925754765,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.4255002681658964,0.17,0.14885974971183,0.021140250288170008,1
72,11,48,1011.2579040057282,2,true,2,0.010228499358592713,206.2795060164868,53.659523663842485,45.83471947498474,0.5057568611727834,Sandy loam,30.917353517383077,41.70263196414146,27.38001451847547,wood-grass,0.39387590587527754,0.17,0.17,0,1
72,12,48,1010.2134399133378,4,true,4,0.02035237651805677,216.87788073763585,53.86465869369522,38.035360590243734,8.099980716061033,Sandy loam,26.786540576608445,44.9479464840358,28.265512939355748,wood-grass,0.42804991322227465,0.17,0.14648008099254367,0.023519919007456334,1
72,13,48,1009.9861711502426,2,false,0,0,204.70846477415589,56.08918425688309,39.91945353087589,3.9913622122410195,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4095611299550846,0.17,0.16373627870858773,0.006263721291412281,1
72,14,48,1009.1738728962428,4,true,1,0.0051273947678490694,207.7997818967773,57.33712032347314,38.82512078724425,3.837758889282613,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.4088699150017718,0.17,0.16438141266501305,0.005618587334986972,1
72,15,48,1008.7012790416615,2,false,0,0,201.80090999485284,56.8523836123164,41.65812790791144,1.4894884797721555,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.3983026981589747,0.17,0.17,0,1
72,16,48,1008.0776677554107,4,true,21,0.10232957155473243,206.31480851618673,52.49741134053559,41.25655241099533,6.2460362484690695,Sandy loam,0,63.56421659360528,36.43578340639472,wood-grass,0.4197071631181108,0.17,0.15426664775642993,0.015733352243570087,1
72,17,48,1008.0649081677735,1,false,0,0,197.30148156889095,48.451495852470856,43.813146281145926,7.735357866383228,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.42640911039872453,0.17,0.14801149696119045,0.021988503038809552,1
72,18,48,1007.8197515318227,128,false,0,0,208.24563938170638,51.92849718813739,40.32573498268225,7.745767829180371,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4264559552313117,0.17,0.14796777511744247,0.022032224882557558,1
72,19,48,1007.7678858531787,4,false,0,0,209.4299740291435,54.700775484423104,42.66729217022112,2.631932345355777,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.403443695554101,0.17,0.16944588414950576,5.541158504942609E-4,1
72,20,48,1007.2539793001649,2,false,0,0,209.15478125291975,55.451009470657134,38.52290047396508,6.0260900553777805,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41871740524920004,0.17,0.15519042176741332,0.014809578232586678,1
72,21,48,1006.7272056102806,2,true,1,0.0051273947678490694,213.77910126846552,51.481174356207184,41.53758912548391,6.981236518308912,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.4230155643323901,0.17,0.15117880662310257,0.01882119337689743,1
72,22,48,1006.0473317433404,2,true,2,0.010228499358592713,215.6749403964933,52.20100627749795,43.53156367316786,4.267430049334196,Sandy loam,30.917353517383077,41.70263196414146,27.38001451847547,wood-grass,0.4108034352220039,0.17,0.16257679379279638,0.007423206207203622,1
72,23,48,1005.5788670423192,4,true,3,0.015303448572347556,205.01650310975236,51.93664511806511,44.53922009718218,3.524134784752708,Sandy loam,28.86127735614653,43.31812400157031,27.820598642283155,wood-grass,0.4074586065313872,0.17,0.16569863390403863,0.004301366095961372,1
72,24,48,1005.0707597861173,8,false,0,0,208.61145571791042,54.19568146775318,41.97258272214022,3.8317358101065966,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4088428111454797,0.17,0.1644067095975523,0.005593290402447703,1
72,25,48,1005.0208930476084,1,false,0,0,218.90695661669423,53.81651726083471,45.64988817207433,0.5335945670909609,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.39400117555190933,0.17,0.17,0,1
72,26,48,1004.749604344637,128,false,0,0,197.7480176397673,57.40015948735209,38.89690843530131,3.7029320773465844,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40826319434805963,0.17,0.16494768527514436,0.005052314724855653,1
72,27,48,1004.4818653476774,64,true,13794876,1,312.6284811786697,45.85071046617734,51.89381313557637,2.2554763982462704,Silt loam,0,0,100,wood-grass,0.4017496437921082,0.272,0.272,0,0.857106949903598
72,28,48,1005.2616645338322,32,false,0,0,207.85686047427535,61.33688283063775,34.59303500466951,4.070082164692753,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4099153697411174,0.17,0.16340565490829045,0.00659434509170956,1
72,29,48,1005.744191147681,64,false,0,0,199.2463660622997,55.43790335267385,42.412464499321814,2.149632148004331,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4012733446660195,0.17,0.17,0,1
72,30,48,1005.7300138377173,16,true,4,0.02035237651805677,214.5484441104875,53.75647268553281,40.49905945663332,5.74446785783386,Sandy loam,26.786540576608445,44.9479464840358,28.265512939355748,wood-grass,0.4174501053602524,0.17,0.1563732349970978,0.01362676500290221,1
72,31,48,1006.2154836670048,32,false,0,0,222.44135819927752,54.90618308859888,42.30963885581728,2.7841780555838382,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4041288012501273,0.17,0.16880645216654788,0.0011935478334521195,1
72,32,48,1006.2164740499383,16,false,0,0,201.84810240687878,53.988627683695526,42.22505227260461,3.7863200436998756,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40863844019664947,0.17,0.16459745581646054,0.005402544183539476,1
72,33,48,1006.2755875299057,2,false,0,0,198.42268497270115,53.13551475621467,43.117535430902656,3.7469498128826797,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40846127415797207,0.17,0.16476281078589275,0.005237189214107254,1
72,34,48,1006.1920190682476,1,true,1,0.0051273947678490694,227.45979189543732,56.9756744572419,41.24835684495952,1.7759686977985738,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.3995918591400936,0.17,0.17,0,1
72,35,48,1006.1153314708006,128,true,168,0.5783662673097771,273.52613831686836,47.83651251801732,42.27561984120743,9.887867640775248,Sandy loam,0,6.38836386220666,93.61163613779334,wood-grass,0.4360954043834886,0.17,0.13897095590874398,0.031029044091256036,1
72,36,48,1006.7079327280505,32,false,0,0,214.2412347140446,56.08192879550559,43.91807120449442,0,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.3916,0.17,0.17,0,1
72,37,48,1006.7490923660368,8,false,0,0,201.44483713119905,52.44361880466433,41.87225148133898,5.684129713996697,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.41717858371298516,0.17,0.15662665520121388,0.013373344798786125,1
72,38,48,1007.135017079265,16,false,0,0,196.0882862007327,52.94033309178166,40.099016598982736,6.960650309235596,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4229229263915602,0.17,0.15126526870121051,0.018734731298789498,1
72,39,48,1007.4670652405664,8,false,0,0,209.528441065678,47.93339315774125,42.85299857635016,9.213608265908595,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4330612371965887,0.17,0.14180284528318393,0.028197154716816095,1
72,40,48,1007.2043307441077,16,true,7,0.03534436354303516,209.86853772262438,50.149733723618205,41.2856846112374,8.564581665144383,Sandy loam,20.485387911630312,49.88884595984095,29.625766128528745,wood-grass,0.43014061749314975,0.17,0.14452875700639362,0.025471242993606404,1
72,41,48,1007.4901902125303,32,true,1,0.0051273947678490694,215.31415572966702,52.818685909829114,40.662368284619845,6.518945805551047,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.42093525612497973,0.17,0.15312042761668562,0.016879572383314397,1
72,42,48,1007.9491352126948,32,false,0,0,214.1908096269369,52.46455437394109,40.613445155496365,6.922000470562537,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4227490021175314,0.17,0.15142759802363737,0.018572401976362653,1
72,43,48,1007.6855737094079,1,false,0,0,210.76403551571428,52.18346349205223,41.760904743829705,6.055631764118065,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4188503429385313,0.17,0.15506634659070415,0.014933653409295871,1
72,44,48,1007.5677258579746,1,false,0,0,205.29269824836229,54.70534480719703,41.34275623207126,3.951898960731714,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.40938354532329274,0.17,0.16390202436492682,0.006097975635073199,1
72,45,48,1007.4353018237595,128,true,56,0.25014300048439386,249.22729330029716,48.31489359107042,42.98564567558815,8.699460733341422,Sandy loam,0,44.64043962181044,55.35956037818956,wood-grass,0.4307475733000364,0.17,0.14396226491996605,0.026037735080033965,1
72,46,48,1007.7474273261281,64,true,3,0.015303448572347556,203.3110569599699,51.89826628878276,42.26611394876026,5.8356197624569806,Sandy loam,28.86127735614653,43.31812400157031,27.820598642283155,wood-grass,0.4178602889310564,0.17,0.1559903969976807,0.014009603002319316,1
72,47,48,1008.4279417401568,32,false,0,0,222.5628547599597,51.62179394727415,39.53183029073573,8.846375761990112,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4314086909289555,0.17,0.14334522179964154,0.026654778200358463,1
72,48,48,1008.3903286231905,64,false,0,0,201.49061011204392,52.02712302407052,41.33546211879992,6.6374148571295715,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.42146836685708305,0.17,0.1526228576000558,0.0173771423999442,1
72,49,48,1009.9102297273997,2,false,0,0,203.94451324940766,56.20017977366141,42.07808383914597,1.721736387192632,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.39934781374236683,0.17,0.17,0,1
72,0,47,1017.7268800316031,32,false,0,0,211.48031473178935,51.24871919795955,41.06219481956619,7.689085982474266,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4262008869211342,0.17,0.1482058388736081,0.02179416112639191,1
72,1,47,1017.4955218506739,128,false,0,0,197.47799757838587,55.48961229764333,43.72626164071693,0.7841260616397174,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.3951285672773787,0.17,0.17,0,1
72,2,47,1017.1774525723104,1,true,2,0.010228499358592713,208.85096028059638,50.258586535409165,40.31303122017093,9.428382244419902,Sandy loam,30.917353517383077,41.70263196414146,27.38001451847547,wood-grass,0.43402772009988955,0.17,0.14090079457343643,0.029099205426563586,1
72,3,47,1016.4013067951566,128,true,4,0.02035237651805677,206.8600987591255,52.97965555490634,40.31011587895956,6.710228566134105,Sandy loam,26.786540576608445,44.9479464840358,28.265512939355748,wood-grass,0.42179602854760345,0.17,0.15231704002223678,0.017682959977763237,1
72,4,47,1015.9118972489114,1,true,1,0.0051273947678490694,204.59979726295606,55.089004683741535,39.4771911438297,5.433804172428758,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.4160521187759294,0.17,0.15767802247579923,0.01232197752420078,1
72,5,47,1015.1719040459677,2,false,0,0,213.85455127353455,54.69250857381591,41.13881368575491,4.168677740429192,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4103590498319314,0.17,0.1629915534901974,0.007008446509802606,1
72,6,47,1014.3931946217456,1,true,1,0.0051273947678490694,206.36366298368358,54.52986898505169,42.42528268117549,3.044848333772814,Sandy loam,32.951436938194206,40.10475988059286,26.94380318121294,wood-grass,0.4053018175019777,0.17,0.1677116369981542,0.0022883630018458168,1
72,7,47,1014.0361197281788,2,false,0,0,211.00161441114705,54.581851351652205,43.05962914010699,2.3585195082407857,Sandy loam,34.96034576677965,38.52764993545079,26.512004297769558,wood-grass,0.4022133377870835,0.17,0.17,0,1
